Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
6047;CA-2016-154662;6/9/2016;6/16/2016;Standard Class;BF-11215;Benjamin Farhat;Home Office;United States;Minneapolis;Minnesota;55407;Central;FUR-TA-10001771;Furniture;Tables;Bush Cubix Conference Tables, Fully Assembled;69294;3;0;173235
6054;CA-2016-124016;9/23/2016;9/26/2016;Second Class;JS-15940;Joni Sundaresam;Home Office;United States;Lancaster;Ohio;43130;East;FUR-FU-10004963;Furniture;Furnishings;Eldon 400 Class Desk Accessories, Black Carbon;28;4;2;77
6068;CA-2017-166695;5/20/2017;5/24/2017;Standard Class;CC-12430;Chuck Clark;Home Office;United States;Lakewood;California;90712;West;FUR-CH-10000225;Furniture;Chairs;Global Geo Office Task Chair, Gray;518272;8;2;-97176
6069;CA-2017-166695;5/20/2017;5/24/2017;Standard Class;CC-12430;Chuck Clark;Home Office;United States;Lakewood;California;90712;West;FUR-FU-10002191;Furniture;Furnishings;G.E. Halogen Desk Lamp Bulbs;698;1;0;33504
6080;CA-2016-151561;9/1/2016;9/7/2016;Standard Class;PG-18820;Patrick Gardner;Consumer;United States;New York City;New York;10011;East;FUR-FU-10004864;Furniture;Furnishings;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";19182;3;0;613824
6082;US-2014-165589;2/18/2014;2/18/2014;Same Day;TB-21595;Troy Blackwell;Consumer;United States;Lubbock;Texas;79424;Central;FUR-FU-10002396;Furniture;Furnishings;DAX Copper Panel Document Frame, 5 x 7 Size;2516;5;6;-11322
6088;CA-2015-114048;12/14/2015;12/18/2015;Standard Class;EH-13945;Eric Hoffmann;Consumer;United States;Costa Mesa;California;92627;West;FUR-FU-10004351;Furniture;Furnishings;Staple-based wall hangings;2922;3;0;128568
6091;CA-2017-100111;9/20/2017;9/26/2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;FUR-CH-10003846;Furniture;Chairs;Hon Valutask Swivel Chairs;272646;3;1;181764
6097;CA-2017-100111;9/20/2017;9/26/2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;FUR-CH-10003061;Furniture;Chairs;Global Leather Task Chair, Black;80991;1;1;80991
6100;CA-2017-100111;9/20/2017;9/26/2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;FUR-CH-10004086;Furniture;Chairs;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;2888127;11;1;6097157
6102;CA-2017-100111;9/20/2017;9/26/2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;225441;5;1;375735
6105;US-2017-132381;8/22/2017;8/24/2017;First Class;Dp-13240;Dean percer;Home Office;United States;Philadelphia;Pennsylvania;19143;East;FUR-TA-10002356;Furniture;Tables;Bevis Boat-Shaped Conference Table;314532;2;4;-838752
6111;CA-2016-124590;11/12/2016;11/16/2016;Standard Class;SP-20920;Susan Pistek;Consumer;United States;Parma;Ohio;44134;East;FUR-CH-10004495;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;1474802;7;3;-210686
6114;CA-2016-124590;11/12/2016;11/16/2016;Standard Class;SP-20920;Susan Pistek;Consumer;United States;Parma;Ohio;44134;East;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1537074;9;3;0
6115;CA-2016-124590;11/12/2016;11/16/2016;Standard Class;SP-20920;Susan Pistek;Consumer;United States;Parma;Ohio;44134;East;FUR-CH-10003746;Furniture;Chairs;Hon 4070 Series Pagoda Round Back Stacking Chairs;449372;2;3;-128392
6121;CA-2017-143378;9/19/2017;9/25/2017;Standard Class;JR-16210;Justin Ritter;Corporate;United States;Springfield;Oregon;97477;West;FUR-FU-10004864;Furniture;Furnishings;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";409216;8;2;613824
6122;CA-2017-143378;9/19/2017;9/25/2017;Standard Class;JR-16210;Justin Ritter;Corporate;United States;Springfield;Oregon;97477;West;FUR-BO-10001972;Furniture;Bookcases;O'Sullivan 4-Shelf Bookcase in Odessa Pine;72588;2;7;-1282388
6128;CA-2016-124100;3/31/2016;4/6/2016;Standard Class;EH-13990;Erica Hackney;Consumer;United States;New York City;New York;10009;East;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;327996;6;1;54666
6132;CA-2014-163447;12/27/2014;12/31/2014;Standard Class;TB-21190;Thomas Brumley;Home Office;United States;New York City;New York;10011;East;FUR-CH-10004477;Furniture;Chairs;Global Push Button Manager's Chair, Indigo;767214;14;1;1619674
6134;CA-2016-148096;8/16/2016;8/19/2016;First Class;AO-10810;Anthony O'Donnell;Corporate;United States;Los Angeles;California;90045;West;FUR-TA-10004152;Furniture;Tables;"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf";16128;2;2;12096
6139;CA-2014-131247;3/30/2014;4/4/2014;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;San Francisco;California;94110;West;FUR-BO-10001337;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;205666;2;15;-12098
6150;CA-2017-101322;12/28/2017;12/31/2017;First Class;JG-15310;Jason Gross;Corporate;United States;Long Beach;California;90805;West;FUR-CH-10003968;Furniture;Chairs;Novimex Turbo Task Chair;340704;6;2;-340704
6151;US-2016-106600;4/8/2016;4/11/2016;First Class;RM-19375;Raymond Messe;Consumer;United States;Columbus;Georgia;31907;South;FUR-BO-10001608;Furniture;Bookcases;Hon Metal Bookcases, Black;3549;5;0;88725
6152;CA-2014-111871;3/18/2014;3/21/2014;Second Class;EK-13795;Eileen Kiefer;Home Office;United States;San Francisco;California;94110;West;FUR-BO-10004218;Furniture;Bookcases;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;119833;10;15;7049
6154;CA-2017-151484;4/20/2017;4/23/2017;First Class;CV-12805;Cynthia Voltz;Corporate;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10001876;Furniture;Furnishings;"Computer Room Manger, 14""";51968;2;2;103936
6157;CA-2017-151484;4/20/2017;4/23/2017;First Class;CV-12805;Cynthia Voltz;Corporate;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10004671;Furniture;Furnishings;"Executive Impressions 12"" Wall Clock";42408;3;2;95418
6165;CA-2014-103989;3/19/2014;3/21/2014;First Class;MC-17605;Matt Connell;Corporate;United States;Lakeland;Florida;33801;South;FUR-FU-10003981;Furniture;Furnishings;Eldon Wave Desk Accessories;4992;3;2;13728
6166;CA-2014-103989;3/19/2014;3/21/2014;First Class;MC-17605;Matt Connell;Corporate;United States;Lakeland;Florida;33801;South;FUR-FU-10002508;Furniture;Furnishings;Document Clip Frames;20016;3;2;55044
6176;CA-2015-158421;9/21/2015;9/26/2015;Standard Class;GB-14575;Giulietta Baptist;Consumer;United States;Columbia;South Carolina;29203;South;FUR-CH-10000309;Furniture;Chairs;Global Comet Stacking Arm Chair;169004;4;0;42251
6185;CA-2016-143609;12/11/2016;12/13/2016;First Class;DB-13270;Deborah Brumfield;Home Office;United States;Portland;Oregon;97206;West;FUR-CH-10004218;Furniture;Chairs;Global Fabric Manager's Chair, Dark Gray;40392;5;2;25245
6191;CA-2016-157259;12/24/2016;12/28/2016;Standard Class;JM-15535;Jessica Myrick;Consumer;United States;New York City;New York;10035;East;FUR-FU-10003192;Furniture;Furnishings;Luxo Adjustable Task Clamp Lamp;79956;9;0;2078856
6203;CA-2016-118332;12/16/2016;12/23/2016;Standard Class;PK-19075;Pete Kriz;Consumer;United States;Apple Valley;California;92307;West;FUR-CH-10001708;Furniture;Chairs;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;56392;5;2;7049
6205;CA-2017-145660;12/1/2017;12/3/2017;First Class;MG-17650;Matthew Grinstein;Home Office;United States;Marion;Ohio;43302;East;FUR-FU-10002885;Furniture;Furnishings;Magna Visual Magnetic Picture Hangers;7712;2;2;17352
6208;CA-2016-133697;10/20/2016;10/24/2016;Second Class;CM-12445;Chuck Magee;Consumer;United States;Houston;Texas;77095;Central;FUR-CH-10002372;Furniture;Chairs;Office Star - Ergonomically Designed Knee Chair;56686;1;3;-145764
6212;CA-2017-119809;8/18/2017;8/25/2017;Standard Class;YS-21880;Yana Sorensen;Corporate;United States;Seattle;Washington;98103;West;FUR-FU-10001475;Furniture;Furnishings;"Contract Clock, 14"", Brown";6594;3;0;224196
6216;CA-2015-161711;11/28/2015;12/3/2015;Standard Class;MC-17425;Mark Cousins;Corporate;United States;New York City;New York;10035;East;FUR-FU-10000087;Furniture;Furnishings;"Executive Impressions 14"" Two-Color Numerals Wall Clock";6816;3;0;279456
6223;CA-2017-140627;12/23/2017;12/27/2017;Standard Class;DK-12985;Darren Koutras;Consumer;United States;Hendersonville;Tennessee;37075;South;FUR-FU-10000087;Furniture;Furnishings;"Executive Impressions 14"" Two-Color Numerals Wall Clock";72704;4;2;190848
6226;CA-2015-133445;10/5/2015;10/9/2015;Standard Class;JF-15490;Jeremy Farry;Consumer;United States;Portland;Oregon;97206;West;FUR-BO-10003660;Furniture;Bookcases;Bush Cubix Collection Bookcases, Fully Assembled;66294;1;7;-1038606
6227;CA-2015-133445;10/5/2015;10/9/2015;Standard Class;JF-15490;Jeremy Farry;Consumer;United States;Portland;Oregon;97206;West;FUR-CH-10000422;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;291168;4;2;-145584
6232;US-2017-142188;9/11/2017;9/11/2017;Same Day;JF-15415;Jennifer Ferguson;Consumer;United States;Seattle;Washington;98105;West;FUR-CH-10003199;Furniture;Chairs;Office Star - Contemporary Task Swivel Chair;177568;2;2;88784
6239;CA-2015-134075;12/12/2015;12/16/2015;Standard Class;HA-14905;Helen Abelman;Consumer;United States;San Jose;California;95123;West;FUR-FU-10004597;Furniture;Furnishings;Eldon Cleatmat Chair Mats for Medium Pile Carpets;1665;3;0;21645
6242;CA-2017-141572;5/28/2017;5/31/2017;Second Class;LO-17170;Lori Olson;Corporate;United States;Concord;New Hampshire;3301;East;FUR-FU-10001185;Furniture;Furnishings;Advantus Employee of the Month Certificate Frame, 11 x 13-1/2;24744;8;0;1014504
6246;CA-2015-112305;11/20/2015;11/25/2015;Standard Class;KB-16405;Katrina Bavinger;Home Office;United States;Seattle;Washington;98105;West;FUR-FU-10002364;Furniture;Furnishings;Eldon Expressions Wood Desk Accessories, Oak;2214;3;0;64206
6249;CA-2017-121580;5/29/2017;6/4/2017;Standard Class;ML-17410;Maris LaWare;Consumer;United States;Columbus;Indiana;47201;Central;FUR-FU-10003981;Furniture;Furnishings;Eldon Wave Desk Accessories;624;3;0;26208
6255;CA-2015-151624;9/8/2015;9/14/2015;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Montgomery;Alabama;36116;South;FUR-FU-10001731;Furniture;Furnishings;Acrylic Self-Standing Desk Frames;2136;8;0;81168
6271;CA-2017-102379;12/2/2017;12/6/2017;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Oakland;California;94601;West;FUR-CH-10004983;Furniture;Chairs;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;1159056;9;2;434646
6274;US-2016-139087;7/17/2016;7/22/2016;Second Class;DK-13375;Dennis Kane;Consumer;United States;Seattle;Washington;98105;West;FUR-FU-10001847;Furniture;Furnishings;Eldon Image Series Black Desk Accessories;1242;3;0;44712
6276;US-2016-139087;7/17/2016;7/22/2016;Second Class;DK-13375;Dennis Kane;Consumer;United States;Seattle;Washington;98105;West;FUR-FU-10004164;Furniture;Furnishings;Eldon 300 Class Desk Accessories, Black;2475;5;0;1089
6282;CA-2015-116484;11/20/2015;11/26/2015;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;Marion;Ohio;43302;East;FUR-FU-10002874;Furniture;Furnishings;Ultra Commercial Grade Dual Valve Door Closer;63824;2;2;95736
6285;CA-2016-100944;9/24/2016;9/28/2016;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Los Angeles;California;90049;West;FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;56324;5;2;56324
6286;CA-2016-125080;10/21/2016;10/26/2016;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Lakewood;Ohio;44107;East;FUR-TA-10003238;Furniture;Tables;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";661176;2;4;-2314116
6288;CA-2014-100090;7/8/2014;7/12/2014;Standard Class;EB-13705;Ed Braxton;Corporate;United States;San Francisco;California;94122;West;FUR-TA-10003715;Furniture;Tables;Hon 2111 Invitation Series Corner Table;502488;3;2;-879354
6290;US-2015-139675;3/13/2015;3/18/2015;Second Class;NF-18595;Nicole Fjeld;Home Office;United States;Chico;California;95928;West;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;915136;4;2;1029528
6291;US-2015-139675;3/13/2015;3/18/2015;Second Class;NF-18595;Nicole Fjeld;Home Office;United States;Chico;California;95928;West;FUR-FU-10001979;Furniture;Furnishings;Dana Halogen Swing-Arm Architect Lamp;32776;8;0;917728
6292;CA-2017-143756;12/2/2017;12/5/2017;First Class;ME-17725;Max Engle;Consumer;United States;Salem;Virginia;24153;South;FUR-CH-10001854;Furniture;Chairs;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;70196;2;0;1684704
6300;CA-2017-107314;11/30/2017;12/3/2017;First Class;MZ-17335;Maria Zettner;Home Office;United States;San Francisco;California;94109;West;FUR-FU-10003489;Furniture;Furnishings;Contemporary Borderless Frame;2583;3;0;95571
6307;CA-2016-163328;11/4/2016;11/6/2016;Second Class;TP-21565;Tracy Poddar;Corporate;United States;Eugene;Oregon;97405;West;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;104784;1;2;-144078
6309;CA-2016-163328;11/4/2016;11/6/2016;Second Class;TP-21565;Tracy Poddar;Corporate;United States;Eugene;Oregon;97405;West;FUR-CH-10000229;Furniture;Chairs;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;650352;3;2;-975528
6312;CA-2014-112837;9/11/2014;9/16/2014;Standard Class;LW-17125;Liz Willingham;Consumer;United States;Oxnard;California;93030;West;FUR-FU-10004006;Furniture;Furnishings;Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting;12795;3;0;217515
6328;CA-2014-167927;1/20/2014;1/26/2014;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Westland;Michigan;48185;Central;FUR-FU-10002918;Furniture;Furnishings;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;27294;3;0;300234
6333;CA-2014-167927;1/20/2014;1/26/2014;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Westland;Michigan;48185;Central;FUR-FU-10002268;Furniture;Furnishings;Ultra Door Push Plate;1473;3;0;48609
6337;CA-2016-165995;8/30/2016;9/6/2016;Standard Class;BG-11740;Bruce Geld;Consumer;United States;Los Angeles;California;90008;West;FUR-FU-10000672;Furniture;Furnishings;"Executive Impressions 10"" Spectator Wall Clock";4704;4;0;159936
6340;CA-2017-143112;10/5/2017;10/9/2017;Standard Class;TS-21370;Todd Sumrall;Corporate;United States;New York City;New York;10035;East;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;221382;2;1;24598
6351;CA-2017-161557;9/3/2017;9/8/2017;Standard Class;AG-10900;Arthur Gainer;Consumer;United States;Dallas;Texas;75217;Central;FUR-FU-10004622;Furniture;Furnishings;Eldon Advantage Foldable Chair Mats for Low Pile Carpets;1084;5;6;-10569
6370;CA-2016-103919;10/3/2016;10/7/2016;Standard Class;TP-21565;Tracy Poddar;Corporate;United States;Grand Prairie;Texas;75051;Central;FUR-FU-10001756;Furniture;Furnishings;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;3808;5;6;-29512
6371;CA-2016-113425;11/21/2016;11/21/2016;Same Day;JK-16120;Julie Kriz;Home Office;United States;New York City;New York;10009;East;FUR-BO-10002598;Furniture;Bookcases;Hon Metal Bookcases, Putty;113568;2;2;127764
6372;CA-2017-143035;10/3/2017;10/5/2017;Second Class;CC-12430;Chuck Clark;Home Office;United States;New York City;New York;10009;East;FUR-FU-10001934;Furniture;Furnishings;Magnifier Swing Arm Lamp;8392;4;0;218192
6375;CA-2014-107811;4/29/2014;5/3/2014;Standard Class;LA-16780;Laura Armstrong;Corporate;United States;Memphis;Tennessee;38109;South;FUR-CH-10001394;Furniture;Chairs;Global Leather Executive Chair;561584;2;2;70198
6378;US-2016-116442;12/15/2016;12/22/2016;Standard Class;BP-11230;Benjamin Patterson;Consumer;United States;Los Angeles;California;90004;West;FUR-FU-10002364;Furniture;Furnishings;Eldon Expressions Wood Desk Accessories, Oak;1476;2;0;42804
6382;CA-2016-127236;3/29/2016;4/2/2016;Standard Class;TB-21595;Troy Blackwell;Consumer;United States;Springfield;Ohio;45503;East;FUR-BO-10004015;Furniture;Bookcases;Bush Andora Bookcase, Maple/Graphite Gray Finish;299975;5;5;-167986
6395;CA-2016-129126;12/14/2016;12/19/2016;Standard Class;PK-19075;Pete Kriz;Consumer;United States;New York City;New York;10011;East;FUR-FU-10002937;Furniture;Furnishings;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";39692;4;0;19846
6402;CA-2017-125472;5/30/2017;5/31/2017;First Class;BD-11725;Bruce Degenhardt;Consumer;United States;Lafayette;Louisiana;70506;South;FUR-BO-10000330;Furniture;Bookcases;Sauder Camden County Barrister Bookcase, Planked Cherry Finish;24196;2;0;338744
6404;CA-2017-125472;5/30/2017;5/31/2017;First Class;BD-11725;Bruce Degenhardt;Consumer;United States;Lafayette;Louisiana;70506;South;FUR-FU-10001731;Furniture;Furnishings;Acrylic Self-Standing Desk Frames;801;3;0;30438
6406;CA-2017-154074;8/31/2017;9/2/2017;Second Class;BW-11110;Bart Watters;Corporate;United States;Spokane;Washington;99207;West;FUR-CH-10002331;Furniture;Chairs;Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms;569568;2;2;71196
6408;CA-2017-161774;5/14/2017;5/15/2017;First Class;GT-14710;Greg Tran;Consumer;United States;Houston;Texas;77041;Central;FUR-CH-10003981;Furniture;Chairs;Global Commerce Series Low-Back Swivel/Tilt Chairs;89943;5;3;-12849
6420;CA-2016-140130;10/31/2016;11/5/2016;Standard Class;HW-14935;Helen Wasserman;Corporate;United States;Tulsa;Oklahoma;74133;Central;FUR-CH-10002084;Furniture;Chairs;Hon Mobius Operator's Chair;36897;3;0;811734
6424;CA-2015-149650;10/24/2015;10/27/2015;First Class;RD-19660;Robert Dilbeck;Home Office;United States;Oakland;California;94601;West;FUR-CH-10003956;Furniture;Chairs;Novimex High-Tech Fabric Mesh Task Chair;454272;8;2;-738192
6431;CA-2014-165764;11/3/2014;11/7/2014;Standard Class;SH-20395;Shahid Hopkins;Consumer;United States;Jacksonville;North Carolina;28540;South;FUR-TA-10001768;Furniture;Tables;Hon Racetrack Conference Tables;945036;6;4;-2992614
6433;CA-2014-165764;11/3/2014;11/7/2014;Standard Class;SH-20395;Shahid Hopkins;Consumer;United States;Jacksonville;North Carolina;28540;South;FUR-FU-10001468;Furniture;Furnishings;Tenex Antistatic Computer Chair Mats;410352;3;2;-51294
6436;US-2017-116897;5/27/2017;5/29/2017;First Class;JG-15160;James Galang;Consumer;United States;Pocatello;Idaho;83201;West;FUR-FU-10004963;Furniture;Furnishings;Eldon 400 Class Desk Accessories, Black Carbon;35;4;0;147
6439;US-2017-113992;12/14/2017;12/19/2017;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Plano;Texas;75023;Central;FUR-TA-10000577;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;974988;4;3;-974988
6440;CA-2014-166891;10/4/2014;10/6/2014;First Class;CC-12220;Chris Cortes;Consumer;United States;New York City;New York;10024;East;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;58941;5;1;-6549
6445;CA-2016-101161;10/13/2016;10/20/2016;Standard Class;BW-11110;Bart Watters;Corporate;United States;New York City;New York;10024;East;FUR-FU-10003535;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock;8226;3;0;337266
6447;US-2017-119816;3/4/2017;3/6/2017;Second Class;TT-21460;Tonja Turnell;Home Office;United States;Houston;Texas;77095;Central;FUR-FU-10004848;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";1035;5;6;-77625
6456;CA-2017-161102;7/31/2017;8/3/2017;First Class;EC-14050;Erin Creighton;Consumer;United States;San Francisco;California;94110;West;FUR-FU-10003142;Furniture;Furnishings;Master Big Foot Doorstop, Beige;3696;7;0;114576
6463;US-2017-133361;5/14/2017;5/17/2017;First Class;AJ-10780;Anthony Jacobs;Corporate;United States;Baltimore;Maryland;21215;East;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;26196;2;0;235764
6465;US-2016-155404;9/22/2016;9/28/2016;Standard Class;AS-10630;Ann Steele;Home Office;United States;Louisville;Kentucky;40214;South;FUR-FU-10004586;Furniture;Furnishings;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;1328;2;0;63744
6470;CA-2016-163804;12/2/2016;12/8/2016;Standard Class;DB-13270;Deborah Brumfield;Home Office;United States;Providence;Rhode Island;2908;East;FUR-FU-10004864;Furniture;Furnishings;Eldon 500 Class Desk Accessories;7242;6;0;238986
6475;CA-2014-149524;1/14/2014;1/15/2014;First Class;BS-11590;Brendan Sweed;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FUR-BO-10003433;Furniture;Bookcases;Sauder Cornerstone Collection Library;6196;4;5;-532856
6482;CA-2017-140872;6/3/2017;6/10/2017;Standard Class;NR-18550;Nick Radford;Consumer;United States;Pembroke Pines;Florida;33024;South;FUR-BO-10002824;Furniture;Bookcases;Bush Mission Pointe Library;241568;2;2;0
6484;CA-2017-113908;6/3/2017;6/9/2017;Standard Class;KN-16390;Katherine Nockton;Corporate;United States;New York City;New York;10011;East;FUR-TA-10001932;Furniture;Tables;"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table";384768;2;4;-1154304
6491;CA-2014-149594;9/15/2014;9/19/2014;Standard Class;MF-18250;Monica Federle;Corporate;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10000222;Furniture;Furnishings;"Seth Thomas 16"" Steel Case Clock";103936;4;2;168896
6492;CA-2016-113845;11/20/2016;11/25/2016;Standard Class;FA-14230;Frank Atkinson;Corporate;United States;Orlando;Florida;32839;South;FUR-BO-10004695;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;289568;2;2;108588
6498;CA-2015-103135;7/24/2015;7/28/2015;Standard Class;SS-20515;Shirley Schmidt;Home Office;United States;Louisville;Kentucky;40214;South;FUR-FU-10001487;Furniture;Furnishings;Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood;2094;3;0;60726
6508;US-2016-128909;10/9/2016;10/11/2016;Second Class;SP-20545;Sibella Parks;Corporate;United States;Philadelphia;Pennsylvania;19143;East;FUR-FU-10004071;Furniture;Furnishings;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;332832;4;2;-249624
6516;US-2017-116652;9/15/2017;9/19/2017;Standard Class;RD-19480;Rick Duston;Consumer;United States;San Francisco;California;94122;West;FUR-CH-10002961;Furniture;Chairs;Leather Task Chair, Black;218352;3;2;0
6517;US-2017-116652;9/15/2017;9/19/2017;Standard Class;RD-19480;Rick Duston;Consumer;United States;San Francisco;California;94122;West;FUR-FU-10001488;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";5299;5;0;10598
6522;CA-2017-138289;1/16/2017;1/18/2017;Second Class;AR-10540;Andy Reiter;Consumer;United States;Jackson;Michigan;49201;Central;FUR-CH-10004626;Furniture;Chairs;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;30267;3;0;726408
6536;CA-2014-128209;11/17/2014;11/22/2014;Standard Class;GT-14710;Greg Tran;Consumer;United States;Buffalo;New York;14215;East;FUR-BO-10002213;Furniture;Bookcases;DMI Eclipse Executive Suite Bookcases;400784;10;2;-50098
6537;CA-2014-169684;10/20/2014;10/23/2014;First Class;FH-14365;Fred Hopkins;Corporate;United States;Knoxville;Tennessee;37918;South;FUR-TA-10003008;Furniture;Tables;Lesro Round Back Collection Coffee Table, End Table;32859;3;4;-1478655
6540;CA-2015-109862;10/25/2015;10/30/2015;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Newark;Delaware;19711;East;FUR-CH-10002439;Furniture;Chairs;Iceberg Nesting Folding Chair, 19w x 6d x 43h;2911;5;0;75686
6542;US-2017-107888;11/16/2017;11/19/2017;First Class;CC-12220;Chris Cortes;Consumer;United States;Seattle;Washington;98103;West;FUR-FU-10003394;Furniture;Furnishings;"Tenex ""The Solids"" Textured Chair Mats";13992;2;0;237864
6548;CA-2014-113880;3/1/2014;3/5/2014;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;Elmhurst;Illinois;60126;Central;FUR-CH-10000863;Furniture;Chairs;Novimex Swivel Fabric Task Chair;634116;6;3;-1721172
6550;US-2015-164966;7/30/2015;8/1/2015;First Class;GH-14410;Gary Hansen;Home Office;United States;Lakeville;Minnesota;55044;Central;FUR-CH-10002304;Furniture;Chairs;Global Stack Chair without Arms, Black;15588;6;0;3897
6551;CA-2015-126739;11/1/2015;11/3/2015;Second Class;JH-16180;Justin Hirsh;Consumer;United States;New York City;New York;10035;East;FUR-CH-10000422;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;327564;4;1;218376
6559;CA-2015-166947;6/5/2015;6/10/2015;Standard Class;EB-13750;Edward Becker;Corporate;United States;Buffalo;New York;14215;East;FUR-CH-10004997;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;1522638;9;1;169182
6564;CA-2014-166086;5/7/2014;5/12/2014;Standard Class;CT-11995;Carol Triggs;Consumer;United States;Lawrence;Massachusetts;1841;East;FUR-TA-10003469;Furniture;Tables;Balt Split Level Computer Training Table;19425;2;3;-3885
6566;CA-2014-166086;5/7/2014;5/12/2014;Standard Class;CT-11995;Carol Triggs;Consumer;United States;Lawrence;Massachusetts;1841;East;FUR-CH-10004675;Furniture;Chairs;Lifetime Advantage Folding Chairs, 4/Carton;87232;4;0;2442496
6570;CA-2014-100678;4/18/2014;4/22/2014;Standard Class;KM-16720;Kunst Miller;Consumer;United States;Houston;Texas;77095;Central;FUR-CH-10002602;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;317058;3;3;-181176
6577;CA-2017-123085;3/3/2017;3/8/2017;Standard Class;EJ-13720;Ed Jacobs;Consumer;United States;Los Angeles;California;90008;West;FUR-CH-10003968;Furniture;Chairs;Novimex Turbo Task Chair;170352;3;2;-170352
6582;CA-2016-169887;10/22/2016;10/22/2016;Same Day;MS-17530;MaryBeth Skach;Consumer;United States;Seattle;Washington;98105;West;FUR-FU-10003095;Furniture;Furnishings;"Linden 12"" Wall Clock With Oak Frame";10194;3;0;30582
6586;CA-2017-104731;7/21/2017;7/27/2017;Standard Class;AM-10705;Anne McFarland;Consumer;United States;Salem;Virginia;24153;South;FUR-FU-10003274;Furniture;Furnishings;Regeneration Desk Collection;88;5;0;3872
